balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year,country,hs_input,error,hs_prefix
-1202.0,0.0,0.0,8504402091,1202.0,31.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-6576892.0,398910.0,4486.0,8504402099,6975802.0,223961.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-5489586.0,6415.0,37.0,8504403010,5496001.0,164980.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-13560420.0,295964.0,4118.0,8504403090,13856384.0,460537.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-53860.0,0.0,0.0,8504404010,53860.0,916.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-448520.0,2447.0,9.0,8504404090,450967.0,10027.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-2919387.0,66994.0,3743.0,8504405010,2986381.0,138124.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-3958216.0,71794.0,3357.0,8504405090,4030010.0,179212.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-7420463.0,821.0,5.0,8504409011,7421284.0,393521.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-229047.0,48786.0,261.0,8504409019,277833.0,3106.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
78248.0,499922.0,6509.0,8504409091,421674.0,2788.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-26509791.0,4796812.0,48756.0,8504409099,31306603.0,377685.0,CN,중국,전력 변환장치 (인버터),2025.03,CN,850440,,850440
-295382.0,57.0,3.0,8504401010,295439.0,4575.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-4648852.0,651393.0,4350.0,8504401090,5300245.0,192862.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-1018106.0,6790.0,138.0,8504402011,1024896.0,61391.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-676867.0,395484.0,22131.0,8504402019,1072351.0,54244.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-9690266.0,1077.0,33.0,8504402020,9691343.0,27017.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-1118.0,0.0,0.0,8504402091,1118.0,24.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-16089662.0,621282.0,5798.0,8504402099,16710944.0,543795.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-5561443.0,9533.0,127.0,8504403010,5570976.0,162375.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-16144389.0,407417.0,11853.0,8504403090,16551806.0,548561.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-18021.0,0.0,0.0,8504404010,18021.0,451.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-1085532.0,7762.0,38.0,8504404090,1093294.0,19144.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-2744650.0,114408.0,3715.0,8504405010,2859058.0,140099.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-4851503.0,51126.0,3507.0,8504405090,4902629.0,214603.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-8668700.0,14589.0,25.0,8504409011,8683289.0,437580.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-258886.0,34524.0,250.0,8504409019,293410.0,3218.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
919777.0,1404111.0,17826.0,8504409091,484334.0,3734.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-27337526.0,4575135.0,30676.0,8504409099,31912661.0,428922.0,CN,중국,전력 변환장치 (인버터),2025.04,CN,850440,,850440
-230414.0,0.0,0.0,8504401010,230414.0,2230.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-2829609.0,943573.0,16228.0,8504401090,3773182.0,127312.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-1108727.0,10370.0,201.0,8504402011,1119097.0,58048.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-1327986.0,153394.0,3723.0,8504402019,1481380.0,75196.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-6151271.0,200.0,18.0,8504402020,6151471.0,24845.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-68495.0,0.0,0.0,8504402091,68495.0,2010.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-10319712.0,505961.0,4202.0,8504402099,10825673.0,368145.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-3297994.0,884.0,12.0,8504403010,3298878.0,98696.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-15129729.0,43473.0,1661.0,8504403090,15173202.0,466219.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-3698.0,0.0,0.0,8504404010,3698.0,235.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-271144.0,1361.0,8.0,8504404090,272505.0,6156.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-3107559.0,55679.0,2357.0,8504405010,3163238.0,154161.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-4727824.0,46031.0,3785.0,8504405090,4773855.0,196223.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-6946256.0,1431.0,18.0,8504409011,6947687.0,357552.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-235250.0,45544.0,334.0,8504409019,280794.0,3901.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
338415.0,773186.0,11700.0,8504409091,434771.0,3150.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-25400636.0,4991126.0,37466.0,8504409099,30391762.0,416356.0,CN,중국,전력 변환장치 (인버터),2025.05,CN,850440,,850440
-3344909700.0,358349600.0,9333717.0,-,3703259300.0,146933180.0,-,-,-,총계,CN,850760,,-
-184861701.0,11690376.0,192899.0,8507602000,196552077.0,7323863.0,CN,중국,전기차용 리튬이온 배터리,2024.06,CN,850760,,850760
-93980116.0,50.0,1.0,8507603000,93980166.0,4327781.0,CN,중국,전기차용 리튬이온 배터리,2024.06,CN,850760,,850760
-50625584.0,8823925.0,274633.0,8507609000,59449509.0,1955161.0,CN,중국,전기차용 리튬이온 배터리,2024.06,CN,850760,,850760
-103579000.0,10028537.0,176477.0,8507602000,113607537.0,3504553.0,CN,중국,전기차용 리튬이온 배터리,2024.07,CN,850760,,850760
-61398331.0,606185.0,19880.0,8507603000,62004516.0,2750248.0,CN,중국,전기차용 리튬이온 배터리,2024.07,CN,850760,,850760
-55138338.0,10261502.0,351283.0,8507609000,65399840.0,2095749.0,CN,중국,전기차용 리튬이온 배터리,2024.07,CN,850760,,850760
-147543568.0,11198307.0,181120.0,8507602000,158741875.0,5246663.0,CN,중국,전기차용 리튬이온 배터리,2024.08,CN,850760,,850760
-100989348.0,0.0,0.0,8507603000,100989348.0,4870882.0,CN,중국,전기차용 리튬이온 배터리,2024.08,CN,850760,,850760
-32797371.0,31104139.0,982786.0,8507609000,63901510.0,2204710.0,CN,중국,전기차용 리튬이온 배터리,2024.08,CN,850760,,850760
-141839371.0,11440677.0,183863.0,8507602000,153280048.0,5528611.0,CN,중국,전기차용 리튬이온 배터리,2024.09,CN,850760,,850760
-60844486.0,127343.0,7072.0,8507603000,60971829.0,2982185.0,CN,중국,전기차용 리튬이온 배터리,2024.09,CN,850760,,850760
-36682165.0,19314040.0,540220.0,8507609000,55996205.0,1855103.0,CN,중국,전기차용 리튬이온 배터리,2024.09,CN,850760,,850760
-154857208.0,9303889.0,145645.0,8507602000,164161097.0,5926506.0,CN,중국,전기차용 리튬이온 배터리,2024.10,CN,850760,,850760
-100630038.0,0.0,0.0,8507603000,100630038.0,5037292.0,CN,중국,전기차용 리튬이온 배터리,2024.10,CN,850760,,850760
-26102628.0,33665433.0,1038496.0,8507609000,59768061.0,2150734.0,CN,중국,전기차용 리튬이온 배터리,2024.10,CN,850760,,850760
-208444512.0,9736149.0,154439.0,8507602000,218180661.0,8057429.0,CN,중국,전기차용 리튬이온 배터리,2024.11,CN,850760,,850760
-114377508.0,0.0,0.0,8507603000,114377508.0,6245602.0,CN,중국,전기차용 리튬이온 배터리,2024.11,CN,850760,,850760
-42586563.0,41737675.0,1304612.0,8507609000,84324238.0,2824837.0,CN,중국,전기차용 리튬이온 배터리,2024.11,CN,850760,,850760
-269732827.0,26835831.0,527799.0,8507602000,296568658.0,12145960.0,CN,중국,전기차용 리튬이온 배터리,2024.12,CN,850760,,850760
-67113906.0,855174.0,31297.0,8507603000,67969080.0,3732627.0,CN,중국,전기차용 리튬이온 배터리,2024.12,CN,850760,,850760
-61497936.0,7562168.0,226785.0,8507609000,69060104.0,2742171.0,CN,중국,전기차용 리튬이온 배터리,2024.12,CN,850760,,850760
-147639660.0,8220430.0,199612.0,8507602000,155860090.0,4862989.0,CN,중국,전기차용 리튬이온 배터리,2025.01,CN,850760,,850760
-50674923.0,1977.0,891.0,8507603000,50676900.0,2860575.0,CN,중국,전기차용 리튬이온 배터리,2025.01,CN,850760,,850760
-52754292.0,3572476.0,97655.0,8507609000,56326768.0,1900443.0,CN,중국,전기차용 리튬이온 배터리,2025.01,CN,850760,,850760
-123409081.0,7959796.0,126761.0,8507602000,131368877.0,4772988.0,CN,중국,전기차용 리튬이온 배터리,2025.02,CN,850760,,850760
-57752301.0,240668.0,8531.0,8507603000,57992969.0,3062648.0,CN,중국,전기차용 리튬이온 배터리,2025.02,CN,850760,,850760
-25505231.0,17095082.0,403331.0,8507609000,42600313.0,1378116.0,CN,중국,전기차용 리튬이온 배터리,2025.02,CN,850760,,850760
-166012406.0,5681197.0,96257.0,8507602000,171693603.0,6724062.0,CN,중국,전기차용 리튬이온 배터리,2025.03,CN,850760,,850760
-52378741.0,188951.0,6583.0,8507603000,52567692.0,2757179.0,CN,중국,전기차용 리튬이온 배터리,2025.03,CN,850760,,850760
-43822044.0,13877146.0,375227.0,8507609000,57699190.0,1790552.0,CN,중국,전기차용 리튬이온 배터리,2025.03,CN,850760,,850760
-183928066.0,12730393.0,217906.0,8507602000,196658459.0,8398225.0,CN,중국,전기차용 리튬이온 배터리,2025.04,CN,850760,,850760
-52315235.0,23.0,0.0,8507603000,52315258.0,2539314.0,CN,중국,전기차용 리튬이온 배터리,2025.04,CN,850760,,850760
-40815055.0,16783035.0,527862.0,8507609000,57598090.0,1896344.0,CN,중국,전기차용 리튬이온 배터리,2025.04,CN,850760,,850760
-164562737.0,12014348.0,269052.0,8507602000,176577085.0,7415862.0,CN,중국,전기차용 리튬이온 배터리,2025.05,CN,850760,,850760
-31273821.0,23.0,1.0,8507603000,31273844.0,1333118.0,CN,중국,전기차용 리튬이온 배터리,2025.05,CN,850760,,850760
-36443602.0,15692655.0,664742.0,8507609000,52136257.0,1732097.0,CN,중국,전기차용 리튬이온 배터리,2025.05,CN,850760,,850760
,,,,,,,,,,CN,854140,'NoneType' object has no attribute 'get',nan
-1043870920.0,7513050.0,512426.0,-,1051383970.0,64844634.0,-,-,-,총계,CN,870380,,-
-7970924.0,62242.0,4260.0,8703801000,8033166.0,404715.0,CN,중국,전기자동차,2024.06,CN,870380,,870380
-93459.0,0.0,0.0,8703802000,93459.0,2785.0,CN,중국,전기자동차,2024.06,CN,870380,,870380
-193729270.0,702553.0,31753.0,8703801000,194431823.0,11086277.0,CN,중국,전기자동차,2024.07,CN,870380,,870380
-100583994.0,2111276.0,162615.0,8703801000,102695270.0,5651672.0,CN,중국,전기자동차,2024.08,CN,870380,,870380
-93997.0,0.0,0.0,8703802000,93997.0,4355.0,CN,중국,전기자동차,2024.08,CN,870380,,870380
-27507851.0,311060.0,24530.0,8703801000,27818911.0,1451902.0,CN,중국,전기자동차,2024.09,CN,870380,,870380
-68352734.0,2240041.0,185160.0,8703801000,70592775.0,4130805.0,CN,중국,전기자동차,2024.10,CN,870380,,870380
-31357915.0,471829.0,18400.0,8703801000,31829744.0,2004315.0,CN,중국,전기자동차,2024.11,CN,870380,,870380
-15577.0,0.0,0.0,8703802000,15577.0,3800.0,CN,중국,전기자동차,2024.11,CN,870380,,870380
-25459936.0,657983.0,29263.0,8703801000,26117919.0,1655987.0,CN,중국,전기자동차,2024.12,CN,870380,,870380
-66349295.0,50000.0,4500.0,8703801000,66399295.0,4419419.0,CN,중국,전기자동차,2025.01,CN,870380,,870380
-16786919.0,0.0,0.0,8703801000,16786919.0,1155419.0,CN,중국,전기자동차,2025.02,CN,870380,,870380
-91170882.0,186998.0,12985.0,8703801000,91357880.0,5633167.0,CN,중국,전기자동차,2025.03,CN,870380,,870380
-162639186.0,494450.0,23210.0,8703801000,163133636.0,10989810.0,CN,중국,전기자동차,2025.04,CN,870380,,870380
-45981.0,0.0,0.0,8703802000,45981.0,1750.0,CN,중국,전기자동차,2025.04,CN,870380,,870380
-251662835.0,224618.0,15750.0,8703801000,251887453.0,16246842.0,CN,중국,전기자동차,2025.05,CN,870380,,870380
-50165.0,0.0,0.0,8703802000,50165.0,1615.0,CN,중국,전기자동차,2025.05,CN,870380,,870380
-94557224.0,85945.0,11048.0,-,94643169.0,7848473.0,-,-,-,총계,CN,871160,,-
-2811036.0,0.0,0.0,8711601000,2811036.0,301634.0,CN,중국,전기 이륜차,2024.06,CN,871160,,871160
-5701813.0,0.0,0.0,8711609000,5701813.0,420093.0,CN,중국,전기 이륜차,2024.06,CN,871160,,871160
-2678751.0,0.0,0.0,8711601000,2678751.0,263336.0,CN,중국,전기 이륜차,2024.07,CN,871160,,871160
-6743527.0,0.0,0.0,8711609000,6743527.0,510612.0,CN,중국,전기 이륜차,2024.07,CN,871160,,871160
-3491868.0,0.0,0.0,8711601000,3491868.0,310382.0,CN,중국,전기 이륜차,2024.08,CN,871160,,871160
-5159054.0,0.0,0.0,8711609000,5159054.0,412869.0,CN,중국,전기 이륜차,2024.08,CN,871160,,871160
-3469903.0,0.0,0.0,8711601000,3469903.0,308850.0,CN,중국,전기 이륜차,2024.09,CN,871160,,871160
-8721444.0,250.0,20.0,8711609000,8721694.0,620479.0,CN,중국,전기 이륜차,2024.09,CN,871160,,871160
-3255693.0,0.0,0.0,8711601000,3255693.0,254805.0,CN,중국,전기 이륜차,2024.10,CN,871160,,871160
-7262589.0,0.0,0.0,8711609000,7262589.0,563004.0,CN,중국,전기 이륜차,2024.10,CN,871160,,871160
-1701061.0,0.0,0.0,8711601000,1701061.0,190142.0,CN,중국,전기 이륜차,2024.11,CN,871160,,871160
-5251134.0,1684.0,50.0,8711609000,5252818.0,418288.0,CN,중국,전기 이륜차,2024.11,CN,871160,,871160
-1312362.0,0.0,0.0,8711601000,1312362.0,162807.0,CN,중국,전기 이륜차,2024.12,CN,871160,,871160
-2186557.0,0.0,0.0,8711609000,2186557.0,156576.0,CN,중국,전기 이륜차,2024.12,CN,871160,,871160
-1235197.0,0.0,0.0,8711601000,1235197.0,103582.0,CN,중국,전기 이륜차,2025.01,CN,871160,,871160
-3153171.0,0.0,0.0,8711609000,3153171.0,274124.0,CN,중국,전기 이륜차,2025.01,CN,871160,,871160
-1589902.0,0.0,0.0,8711601000,1589902.0,135402.0,CN,중국,전기 이륜차,2025.02,CN,871160,,871160
-1992515.0,84011.0,10978.0,8711609000,2076526.0,173609.0,CN,중국,전기 이륜차,2025.02,CN,871160,,871160
-1795788.0,0.0,0.0,8711601000,1795788.0,185732.0,CN,중국,전기 이륜차,2025.03,CN,871160,,871160
-3982999.0,0.0,0.0,8711609000,3982999.0,315690.0,CN,중국,전기 이륜차,2025.03,CN,871160,,871160
-3665918.0,0.0,0.0,8711601000,3665918.0,330125.0,CN,중국,전기 이륜차,2025.04,CN,871160,,871160
-7697127.0,0.0,0.0,8711609000,7697127.0,581065.0,CN,중국,전기 이륜차,2025.04,CN,871160,,871160
-3191023.0,0.0,0.0,8711601000,3191023.0,330301.0,CN,중국,전기 이륜차,2025.05,CN,871160,,871160
-6506792.0,0.0,0.0,8711609000,6506792.0,524966.0,CN,중국,전기 이륜차,2025.05,CN,871160,,871160
1928551.0,3069529.0,7228344.0,-,1140978.0,6952490.0,-,-,-,총계,JP,310100,,-
-1630.0,75520.0,180000.0,3101001000,77150.0,567350.0,JP,일본,천연 비료,2024.06,JP,310100,,310100
5602.0,6063.0,4500.0,3101002000,461.0,85.0,JP,일본,천연 비료,2024.06,JP,310100,,310100
146412.0,146412.0,358000.0,3101003000,0.0,0.0,JP,일본,천연 비료,2024.06,JP,310100,,310100
14554.0,121480.0,300000.0,3101001000,106926.0,771020.0,JP,일본,천연 비료,2024.07,JP,310100,,310100
7427.0,8840.0,28000.0,3101002000,1413.0,1033.0,JP,일본,천연 비료,2024.07,JP,310100,,310100
132125.0,137288.0,334000.0,3101003000,5163.0,960.0,JP,일본,천연 비료,2024.07,JP,310100,,310100
-42395.0,47640.0,120000.0,3101001000,90035.0,675280.0,JP,일본,천연 비료,2024.08,JP,310100,,310100
-9946.0,5373.0,20.0,3101002000,15319.0,1230.0,JP,일본,천연 비료,2024.08,JP,310100,,310100
144273.0,145200.0,360000.0,3101003000,927.0,51.0,JP,일본,천연 비료,2024.08,JP,310100,,310100
-52395.0,51520.0,120000.0,3101001000,103915.0,671140.0,JP,일본,천연 비료,2024.09,JP,310100,,310100
8701.0,8840.0,28000.0,3101002000,139.0,19.0,JP,일본,천연 비료,2024.09,JP,310100,,310100
186209.0,197418.0,496000.0,3101003000,11209.0,1920.0,JP,일본,천연 비료,2024.09,JP,310100,,310100
5635.0,77340.0,180000.0,3101001000,71705.0,473800.0,JP,일본,천연 비료,2024.10,JP,310100,,310100
-183.0,239.0,5.0,3101002000,422.0,40.0,JP,일본,천연 비료,2024.10,JP,310100,,310100
129178.0,129178.0,316000.0,3101003000,0.0,0.0,JP,일본,천연 비료,2024.10,JP,310100,,310100
88275.0,176420.0,400000.0,3101001000,88145.0,622010.0,JP,일본,천연 비료,2024.11,JP,310100,,310100
23616.0,24087.0,499.0,3101002000,471.0,60.0,JP,일본,천연 비료,2024.11,JP,310100,,310100
169018.0,169018.0,416000.0,3101003000,0.0,0.0,JP,일본,천연 비료,2024.11,JP,310100,,310100
-18958.0,78320.0,180000.0,3101001000,97278.0,685960.0,JP,일본,천연 비료,2024.12,JP,310100,,310100
1078.0,12238.0,60.0,3101002000,11160.0,1134.0,JP,일본,천연 비료,2024.12,JP,310100,,310100
103215.0,138150.0,334000.0,3101003000,34935.0,93360.0,JP,일본,천연 비료,2024.12,JP,310100,,310100
55324.0,113040.0,260000.0,3101001000,57716.0,390880.0,JP,일본,천연 비료,2025.01,JP,310100,,310100
8658.0,8840.0,28000.0,3101002000,182.0,21.0,JP,일본,천연 비료,2025.01,JP,310100,,310100
141020.0,141020.0,336000.0,3101003000,0.0,0.0,JP,일본,천연 비료,2025.01,JP,310100,,310100
63955.0,114080.0,260000.0,3101001000,50125.0,350660.0,JP,일본,천연 비료,2025.02,JP,310100,,310100
4846.0,5744.0,13260.0,3101002000,898.0,71.0,JP,일본,천연 비료,2025.02,JP,310100,,310100
136134.0,146678.0,358000.0,3101003000,10544.0,1920.0,JP,일본,천연 비료,2025.02,JP,310100,,310100
64066.0,141680.0,320000.0,3101001000,77614.0,493950.0,JP,일본,천연 비료,2025.03,JP,310100,,310100
-2144.0,0.0,0.0,3101002000,2144.0,164.0,JP,일본,천연 비료,2025.03,JP,310100,,310100
121088.0,131988.0,316000.0,3101003000,10900.0,1938.0,JP,일본,천연 비료,2025.03,JP,310100,,310100
20538.0,104140.0,240000.0,3101001000,83602.0,527200.0,JP,일본,천연 비료,2025.04,JP,310100,,310100
-6872.0,8840.0,28000.0,3101002000,15712.0,1353.0,JP,일본,천연 비료,2025.04,JP,310100,,310100
115752.0,129848.0,316000.0,3101003000,14096.0,5400.0,JP,일본,천연 비료,2025.04,JP,310100,,310100
24532.0,122000.0,260000.0,3101001000,97468.0,612240.0,JP,일본,천연 비료,2025.05,JP,310100,,310100
-3204.0,0.0,0.0,3101002000,3204.0,242.0,JP,일본,천연 비료,2025.05,JP,310100,,310100
145047.0,145047.0,338000.0,3101003000,0.0,0.0,JP,일본,천연 비료,2025.05,JP,310100,,310100
-10738588.0,4903119.0,1014399.0,-,15641707.0,2517180.0,-,-,-,총계,JP,340290,,-
-529251.0,15074.0,2020.0,3402901000,544325.0,88618.0,JP,일본,천연 성분 세제,2024.06,JP,340290,,340290
-8148.0,589.0,603.0,3402902000,8737.0,2235.0,JP,일본,천연 성분 세제,2024.06,JP,340290,,340290
-290708.0,92461.0,11673.0,3402903000,383169.0,57074.0,JP,일본,천연 성분 세제,2024.06,JP,340290,,340290
-161473.0,356850.0,95541.0,3402901000,518323.0,91894.0,JP,일본,천연 성분 세제,2024.07,JP,340290,,340290
2827.0,7980.0,304.0,3402902000,5153.0,443.0,JP,일본,천연 성분 세제,2024.07,JP,340290,,340290
-453331.0,142358.0,12785.0,3402903000,595689.0,135694.0,JP,일본,천연 성분 세제,2024.07,JP,340290,,340290
-368800.0,213670.0,62118.0,3402901000,582470.0,85328.0,JP,일본,천연 성분 세제,2024.08,JP,340290,,340290
1255.0,4882.0,312.0,3402902000,3627.0,382.0,JP,일본,천연 성분 세제,2024.08,JP,340290,,340290
-598666.0,140677.0,17538.0,3402903000,739343.0,117028.0,JP,일본,천연 성분 세제,2024.08,JP,340290,,340290
-393180.0,248677.0,74516.0,3402901000,641857.0,109520.0,JP,일본,천연 성분 세제,2024.09,JP,340290,,340290
-2877.0,953.0,53.0,3402902000,3830.0,490.0,JP,일본,천연 성분 세제,2024.09,JP,340290,,340290
-403241.0,133519.0,18446.0,3402903000,536760.0,114839.0,JP,일본,천연 성분 세제,2024.09,JP,340290,,340290
-678190.0,312409.0,71161.0,3402901000,990599.0,159525.0,JP,일본,천연 성분 세제,2024.10,JP,340290,,340290
-2124.0,1658.0,148.0,3402902000,3782.0,129.0,JP,일본,천연 성분 세제,2024.10,JP,340290,,340290
-630354.0,161478.0,20448.0,3402903000,791832.0,130966.0,JP,일본,천연 성분 세제,2024.10,JP,340290,,340290
-483497.0,273448.0,87840.0,3402901000,756945.0,91560.0,JP,일본,천연 성분 세제,2024.11,JP,340290,,340290
-1938.0,4094.0,248.0,3402902000,6032.0,568.0,JP,일본,천연 성분 세제,2024.11,JP,340290,,340290
-426051.0,95497.0,16059.0,3402903000,521548.0,123052.0,JP,일본,천연 성분 세제,2024.11,JP,340290,,340290
-779355.0,74484.0,15000.0,3402901000,853839.0,128767.0,JP,일본,천연 성분 세제,2024.12,JP,340290,,340290
-2907.0,4368.0,151.0,3402902000,7275.0,488.0,JP,일본,천연 성분 세제,2024.12,JP,340290,,340290
-628363.0,97490.0,13200.0,3402903000,725853.0,144960.0,JP,일본,천연 성분 세제,2024.12,JP,340290,,340290
-212404.0,362785.0,100346.0,3402901000,575189.0,91466.0,JP,일본,천연 성분 세제,2025.01,JP,340290,,340290
-7384.0,15.0,0.0,3402902000,7399.0,945.0,JP,일본,천연 성분 세제,2025.01,JP,340290,,340290
-266943.0,234489.0,30759.0,3402903000,501432.0,105034.0,JP,일본,천연 성분 세제,2025.01,JP,340290,,340290
-288757.0,355053.0,66421.0,3402901000,643810.0,71320.0,JP,일본,천연 성분 세제,2025.02,JP,340290,,340290
-4025.0,0.0,0.0,3402902000,4025.0,464.0,JP,일본,천연 성분 세제,2025.02,JP,340290,,340290
-444766.0,207483.0,27191.0,3402903000,652249.0,100718.0,JP,일본,천연 성분 세제,2025.02,JP,340290,,340290
-1020509.0,193555.0,49543.0,3402901000,1214064.0,154939.0,JP,일본,천연 성분 세제,2025.03,JP,340290,,340290
-5354.0,1139.0,175.0,3402902000,6493.0,629.0,JP,일본,천연 성분 세제,2025.03,JP,340290,,340290
-233510.0,169446.0,25386.0,3402903000,402956.0,51924.0,JP,일본,천연 성분 세제,2025.03,JP,340290,,340290
-571333.0,172240.0,57320.0,3402901000,743573.0,108784.0,JP,일본,천연 성분 세제,2025.04,JP,340290,,340290
-6280.0,0.0,0.0,3402902000,6280.0,901.0,JP,일본,천연 성분 세제,2025.04,JP,340290,,340290
-595838.0,121432.0,14969.0,3402903000,717270.0,119491.0,JP,일본,천연 성분 세제,2025.04,JP,340290,,340290
-110134.0,281226.0,60664.0,3402901000,391360.0,53108.0,JP,일본,천연 성분 세제,2025.05,JP,340290,,340290
-6288.0,464.0,144.0,3402902000,6752.0,673.0,JP,일본,천연 성분 세제,2025.05,JP,340290,,340290
-126691.0,421176.0,61317.0,3402903000,547867.0,73223.0,JP,일본,천연 성분 세제,2025.05,JP,340290,,340290
-1772449.0,2823285.0,305434.0,-,4595734.0,693890.0,-,-,-,총계,JP,392490,,-
-16313.0,1426.0,49.0,3924901000,17739.0,2257.0,JP,일본,실리콘 식기/빨대,2024.06,JP,392490,,392490
-142.0,15.0,1.0,3924902000,157.0,40.0,JP,일본,실리콘 식기/빨대,2024.06,JP,392490,,392490
-211496.0,187877.0,13853.0,3924909000,399373.0,57352.0,JP,일본,실리콘 식기/빨대,2024.06,JP,392490,,392490
-20039.0,0.0,0.0,3924901000,20039.0,2011.0,JP,일본,실리콘 식기/빨대,2024.07,JP,392490,,392490
-56.0,0.0,0.0,3924902000,56.0,15.0,JP,일본,실리콘 식기/빨대,2024.07,JP,392490,,392490
-97152.0,227814.0,45840.0,3924909000,324966.0,44093.0,JP,일본,실리콘 식기/빨대,2024.07,JP,392490,,392490
-22471.0,0.0,0.0,3924901000,22471.0,3205.0,JP,일본,실리콘 식기/빨대,2024.08,JP,392490,,392490
-182.0,0.0,0.0,3924902000,182.0,1.0,JP,일본,실리콘 식기/빨대,2024.08,JP,392490,,392490
57036.0,358289.0,21762.0,3924909000,301253.0,40862.0,JP,일본,실리콘 식기/빨대,2024.08,JP,392490,,392490
-12371.0,0.0,0.0,3924901000,12371.0,1798.0,JP,일본,실리콘 식기/빨대,2024.09,JP,392490,,392490
-33727.0,0.0,0.0,3924902000,33727.0,6002.0,JP,일본,실리콘 식기/빨대,2024.09,JP,392490,,392490
28570.0,266996.0,19582.0,3924909000,238426.0,29645.0,JP,일본,실리콘 식기/빨대,2024.09,JP,392490,,392490
-15143.0,909.0,20.0,3924901000,16052.0,1492.0,JP,일본,실리콘 식기/빨대,2024.10,JP,392490,,392490
-51363.0,313024.0,31563.0,3924909000,364387.0,42405.0,JP,일본,실리콘 식기/빨대,2024.10,JP,392490,,392490
-7345.0,0.0,0.0,3924901000,7345.0,1093.0,JP,일본,실리콘 식기/빨대,2024.11,JP,392490,,392490
-24674.0,294015.0,37425.0,3924909000,318689.0,51100.0,JP,일본,실리콘 식기/빨대,2024.11,JP,392490,,392490
-18870.0,1321.0,35.0,3924901000,20191.0,2462.0,JP,일본,실리콘 식기/빨대,2024.12,JP,392490,,392490
-271719.0,143469.0,7817.0,3924909000,415188.0,98650.0,JP,일본,실리콘 식기/빨대,2024.12,JP,392490,,392490
-10954.0,0.0,0.0,3924901000,10954.0,1448.0,JP,일본,실리콘 식기/빨대,2025.01,JP,392490,,392490
-75200.0,230674.0,38100.0,3924909000,305874.0,69982.0,JP,일본,실리콘 식기/빨대,2025.01,JP,392490,,392490
-23914.0,0.0,0.0,3924901000,23914.0,3654.0,JP,일본,실리콘 식기/빨대,2025.02,JP,392490,,392490
-33.0,0.0,0.0,3924902000,33.0,9.0,JP,일본,실리콘 식기/빨대,2025.02,JP,392490,,392490
